No.,Rejected,Passed,Passed and Better value
0,,,7585.87
1,,8942.99,
2,6552.23,,
3,,8078.39,
4,,8027.52,
5,,8561.18,
6,,,6585.46
7,,7340.49,
8,,7555.96,
9,,6728.90,
10,,,6455.17
11,,6572.47,
12,,,5864.25
13,,6543.19,
14,,,5166.41
15,,,4829.10
16,4702.55,,
17,3953.63,,
18,,5891.53,
19,,4840.06,
20,,6251.76,
21,4914.04,,
22,,4801.95,
23,,4894.95,
24,,5731.54,
25,,6370.61,
26,,7094.35,
27,4327.98,,
28,,5538.20,
29,5151.71,,
30,,4883.34,
31,,5327.34,
32,,4715.59,
33,4264.01,,
34,,7433.63,
35,,5351.38,
36,,5638.54,
37,,4621.39,
38,,5778.39,
39,5628.24,,
40,,5394.56,
41,6049.50,,
42,,,4130.85
43,3977.09,,
44,4270.26,,
45,,4434.12,
46,4631.74,,
47,4894.45,,
48,,4553.77,
49,,4833.74,
50,,5440.43,
51,4182.84,,
52,4398.11,,
53,4107.40,,
54,,5620.35,
55,,5081.53,
56,5115.23,,
57,,4956.19,
58,,4466.46,
59,4186.77,,
60,4246.47,,
61,,5265.99,
62,,4422.04,
63,,4515.31,
64,4448.97,,
65,4642.62,,
66,4414.22,,
67,,4848.27,
68,5389.73,,
69,,5251.58,
70,,5792.31,
71,5485.93,,
72,4120.43,,
73,,4622.95,
74,4303.65,,
75,4139.38,,
76,5382.62,,
77,3953.63,,
78,,4821.79,
79,4204.06,,
80,4133.46,,
81,4575.33,,
82,4286.28,,
83,4110.95,,
84,4104.32,,
85,4354.20,,
86,,4272.06,
87,,4224.68,
88,,5309.57,
89,4218.75,,
90,4575.33,,
91,,5532.40,
92,,4312.34,
93,4188.90,,
94,4429.38,,
95,4103.61,,
96,4133.46,,
97,3972.82,,
98,3999.12,,
99,3999.12,,
100,4050.30,,
101,,4994.10,
102,,5634.69,
103,4186.77,,
104,4415.17,,
105,,4629.35,
106,,4500.46,
107,,4312.34,
108,,5268.82,
109,,4619.87,
110,,4544.29,
111,4669.15,,
112,,5340.76,
113,,4968.39,
114,4711.80,,
115,4327.98,,
116,,4459.71,
117,4553.53,,
118,,4190.32,
119,,4737.54,
120,4101.47,,
121,4684.08,,
122,3953.63,,
123,,4407.11,
124,,4733.28,
125,4116.64,,
126,4281.30,,
127,4799.78,,
128,,4653.99,
129,,4359.49,
130,,4812.57,
131,4073.04,,
132,,5508.83,
133,,5906.69,
134,4417.54,,
135,4186.77,,
136,,4463.74,
137,,4271.11,
138,5663.62,,
139,4338.40,,
140,,4967.05,
141,,4863.75,
142,4575.33,,
143,,4609.45,
144,3972.82,,
145,,4699.60,
146,,4889.02,
147,,4513.73,
148,4575.33,,
149,4431.75,,
150,5382.62,,
151,,4595.31,
152,4327.50,,
153,4381.05,,
154,,5308.38,
155,,5844.83,
156,,5699.14,
157,4709.27,,
158,,4983.79,
159,4041.06,,
160,4054.09,,
161,,4915.87,
162,5426.06,,
163,4500.46,,
164,,5151.12,
165,4677.68,,
166,5386.57,,
167,,4635.15,
168,4848.90,,
169,,5240.86,
170,4073.04,,
171,,4913.03,
172,4186.77,,
173,,5408.84,
174,,4367.07,
175,,5102.65,
176,4045.08,,
177,4213.54,,
178,,4552.58,
179,,4780.92,
180,,4300.49,
181,,4907.15,
182,4145.54,,
183,,4782.88,
184,,4876.70,
185,4444.55,,
186,4283.67,,
187,,4354.75,
188,,4443.12,
189,,4200.98,
190,,4226.57,
191,4764.87,,
192,5244.02,,
193,,5820.45,
194,4417.54,,
195,,5078.56,
196,,4584.81,
197,,4690.30,
198,4891.79,,
199,4316.84,,
200,,4459.71,
201,,4910.70,
202,,4954.89,
203,4873.62,,
204,,4577.46,
205,,4347.88,
206,,4482.45,
207,4064.51,,
208,4761.08,,
209,,4569.96,
210,,4437.97,
211,4346.93,,
212,,4456.87,
213,4681.47,,
214,4630.77,,
215,5046.64,,
216,4255.48,,
217,3953.63,,
218,4391.47,,
219,,5587.31,
220,,4488.14,
221,4575.33,,
222,,4171.13,
223,4259.74,,
224,,5744.63,
225,,4455.44,
226,4901.58,,
227,4362.09,,
228,,4525.40,
229,,5487.98,
230,,4504.01,
231,,5302.52,
232,3987.75,,
233,5427.64,,
234,,4218.52,
235,,4462.55,
236,,5143.32,
237,,4707.38,
238,,4531.10,
239,4242.21,,
240,5297.96,,
241,,4616.40,
242,,5162.28,
243,4090.10,,
244,,4739.28,
245,4286.28,,
246,4398.11,,
247,4496.91,,
248,,4359.25,
249,,4575.33,
250,4398.11,,
251,,4312.34,
252,4519.81,,
253,,4383.18,
254,4632.19,,
255,,4987.58,
256,,4208.09,
257,4604.71,,
258,4354.20,,
259,,4645.14,
260,,5744.63,
261,,5480.71,
262,4177.53,,
263,4289.12,,
264,3989.88,,
265,,5119.55,
266,4537.42,,
267,,5589.54,
268,4204.77,,
269,,4229.41,
270,,4784.77,
271,,6152.46,
272,,4229.41,
273,4984.33,,
274,4213.54,,
275,4126.11,,
276,,4430.80,
277,4557.56,,
278,,4650.67,
279,4269.93,,
280,,4910.70,
281,,4910.70,
282,,4705.17,
283,,5330.89,
284,4461.92,,
285,,5570.49,
286,,4448.57,
287,4225.62,,
288,,4498.56,
289,,4510.88,
290,,4828.37,
291,,4404.27,
292,,5466.00,
293,4301.44,,
294,,4664.41,
295,4064.51,,
296,4553.53,,
297,,4875.75,
298,,4293.15,
299,4468.24,,
300,,4678.54,
301,5578.72,,
302,,4490.51,
303,,4662.76,
304,,4417.06,
305,4041.06,,
306,,4399.77,
307,4380.99,,
308,4617.34,,
309,,4565.16,
310,4246.47,,
311,4204.77,,
312,,5165.44,
313,4208.49,,
314,4642.62,,
315,4038.92,,
316,,4300.49,
317,,4738.45,
318,4419.90,,
319,4041.06,,
320,4073.04,,
321,4141.28,,
322,3953.63,,
323,,4190.32,
324,,5465.15,
325,,6071.29,
326,4114.03,,
327,,4653.99,
328,4225.15,,
329,4037.50,,
330,4225.15,,
331,,5227.99,
332,,4457.81,
333,4575.33,,
334,4137.01,,
335,4186.77,,
336,,4669.79,
337,,4709.19,
338,4346.93,,
339,,5143.84,
340,4198.61,,
341,,4470.13,
342,4109.06,,
343,5239.99,,
344,,5265.34,
345,4596.65,,
346,,4553.89,
347,4345.04,,
348,,4466.46,
349,5168.20,,
350,,4218.52,
351,4220.89,,
352,3974.95,,
353,4350.72,,
354,4225.15,,
355,5222.93,,
356,,5138.27,
357,,4298.83,
358,4316.60,,
359,,5587.31,
360,,4846.43,
361,4726.96,,
362,,4833.11,
363,4292.20,,
364,,4553.77,
365,4627.45,,
366,4192.69,,
367,,4653.99,
368,4196.24,,
369,4474.87,,
370,4291.02,,
371,,4453.07,
372,,5469.41,
373,,4435.30,
374,,4651.15,
375,4186.77,,
376,4144.12,,
377,4055.98,,
378,4804.36,,
379,4323.24,,
380,,5433.16,
381,,4694.74,
382,4430.33,,
383,4204.77,,
384,,5898.19,
385,4298.83,,
386,4380.99,,
387,,4500.46,
388,,4190.56,
389,4273.01,,
390,5437.65,,
391,4727.52,,
392,,4883.25,
393,4037.03,,
394,4321.58,,
395,4103.61,,
396,,5407.89,
397,,4496.67,
398,,6002.44,
399,,4510.88,
400,4041.06,,
401,4381.05,,
402,5045.63,,
403,,4635.15,
404,4158.34,,
405,3953.63,,
406,4699.80,,
407,,4288.41,
408,,4226.57,
409,,4255.00,
410,5374.57,,
411,,4404.27,
412,4575.33,,
413,4141.28,,
414,,4416.11,
415,,4807.52,
416,,4578.41,
417,4532.68,,
418,4062.38,,
419,,4271.35,
420,4225.62,,
421,,4505.83,
422,4164.50,,
423,4308.07,,
424,,4316.84,
425,,5143.84,
426,,4831.21,
427,5496.51,,
428,4126.11,,
429,4205.96,,
430,4158.34,,
431,4283.67,,
432,,4735.02,
433,4843.22,,
434,4308.94,,
435,3999.12,,
436,4107.40,,
437,,4479.93,
438,4189.93,,
439,,4491.93,
440,,4329.71,
441,4105.26,,
442,3970.69,,
443,,4650.11,
444,,4590.73,
445,4818.18,,
446,4245.76,,
447,,5465.39,
448,,4723.17,
449,5192.29,,
450,4053.14,,
451,3953.63,,
452,5389.73,,
453,4867.54,,
454,4073.04,,
455,4845.43,,
456,,4237.47,
457,,4841.78,
458,,4395.03,
459,4575.33,,
460,4648.30,,
461,,4316.84,
462,,4852.30,
463,4984.98,,
464,,4467.29,
465,,4466.46,
466,,4213.54,
467,,4274.19,
468,4104.32,,
469,3953.63,,
470,3985.62,,
471,4271.11,,
472,,4840.06,
473,4239.68,,
474,4398.34,,
475,,4519.53,
476,,4532.45,
477,,4307.60,
478,4019.97,,
479,4239.84,,
480,,4467.13,
481,,4687.10,
482,5022.89,,
483,,4758.55,
484,,4904.19,
485,4058.59,,
486,,,4126.11
487,4295.52,,
488,4491.87,,
489,,5117.36,
490,,4617.34,
491,,4245.53,
492,,4638.02,
493,,5008.22,
494,4066.64,,
495,,4664.03,
496,5349.89,,
497,4538.51,,
498,,4453.96,
499,,4923.81,
500,4368.83,,
501,5650.29,,
502,4867.99,,
503,4482.04,,
504,4216.62,,
505,4980.63,,
506,5076.35,,
507,4640.09,,
508,,5242.04,
509,,4347.88,
510,5967.32,,
511,,6000.71,
512,,4521.63,
513,4757.29,,
514,4236.52,,
515,,4757.13,
516,4217.09,,
517,4191.51,,
518,,4374.73,
519,4322.29,,
520,,4543.11,
521,4719.70,,
522,4070.91,,
523,,5763.78,
524,4251.21,,
525,,4779.80,
526,4120.66,,
527,,4386.97,
528,,5169.49,
529,4981.98,,
530,,4494.48,
531,4600.92,,
532,4786.04,,
533,4643.56,,
534,4505.79,,
535,4409.48,,
536,5448.96,,
537,,,4101.47
538,4780.04,,
539,4288.17,,
540,,5438.70,
541,,4451.65,
542,,4907.98,
543,4334.37,,
544,4325.13,,
545,,4904.42,
546,5050.13,,
547,,4286.28,
548,4818.18,,
549,,4338.16,
550,,4359.25,
551,,4254.06,
552,4597.13,,
553,,4817.00,
554,4615.13,,
555,,5136.37,
556,4164.50,,
557,,4215.20,
558,,4341.56,
559,,4458.76,
560,3953.63,,
561,,4988.53,
562,,4907.98,
563,4204.54,,
564,4379.15,,
565,4989.72,,
566,,4334.61,
567,4172.55,,
568,4058.83,,
569,4041.06,,
570,4249.32,,
571,,4974.32,
572,,5536.94,
573,,4559.53,
574,4650.91,,
575,,5470.29,
576,5327.18,,
577,,4349.46,
578,,4288.41,
579,,4286.28,
580,4958.92,,
581,4562.06,,
582,4593.34,,
583,,4486.24,
584,,5482.13,
585,,4641.67,
586,,4955.99,
587,,4253.11,
588,,4455.29,
589,,4208.09,
590,4706.43,,
591,,4591.68,
592,4844.80,,
593,,4780.04,
594,5090.88,,
595,,4964.84,
596,4364.94,,
597,4732.97,,
598,5363.67,,
599,4754.45,,
600,4016.18,,
601,,4287.46,
602,4354.99,,
603,,4467.29,
604,4975.90,,
605,,4635.51,
606,4391.47,,
607,,4743.07,
608,,4419.90,
609,,4179.66,
610,,4179.66,
611,4397.16,,
612,,4823.63,
613,,4854.90,
614,,4193.88,
615,,4299.55,
616,4062.38,,
617,5200.58,,
618,,4286.28,
619,,4690.95,
620,4187.72,,
621,4204.54,,
622,,5066.72,
623,,4861.78,
624,,4808.47,
625,,4889.34,
626,,4315.89,
627,,4737.39,
628,4325.13,,
629,,4402.14,
630,,4836.90,
631,4058.83,,
632,4654.94,,
633,,4701.85,
634,4048.16,,
635,,4705.17,
636,5001.56,,
637,,4334.61,
638,4404.74,,
639,4407.58,,
640,3983.48,,
641,,4628.01,
642,,4314.71,
643,4359.49,,
644,4247.42,,
645,,4857.27,
646,4065.93,,
647,,4873.23,
648,4716.06,,
649,5012.22,,
650,4695.53,,
651,5012.22,,
652,4242.21,,
653,,4618.92,
654,,5150.83,
655,,4713.70,
656,,5102.26,
657,,4657.78,
658,4454.65,,
659,,5242.04,
660,4146.25,,
661,6034.17,,
662,,4657.78,
663,,5555.58,
664,4926.93,,
665,4469.66,,
666,4099.58,,
667,3953.63,,
668,,5051.32,
669,,5854.11,
670,4063.09,,
671,,4286.28,
672,4720.80,,
673,,4839.27,
674,,4441.07,
675,,4641.67,
676,,5187.55,
677,,5339.19,
678,,4331.06,
679,5958.36,,
680,,5443.43,
681,,4635.51,
682,4021.87,,
683,4802.15,,
684,,5270.48,
685,,4490.51,
686,4364.94,,
687,,5013.17,
688,,4200.98,
689,4081.57,,
690,4409.01,,
691,,5090.41,
692,,4256.27,
693,,4410.66,
694,4108.58,,
695,,5190.71,
696,,4179.66,
697,,4713.70,
698,4423.46,,
699,4203.12,,
700,,4458.76,
701,,5007.49,
702,,4828.61,
703,,4888.07,
704,4326.16,,
705,,4739.92,
706,,4654.94,
707,,5754.60,
708,4009.07,,
709,,4585.75,
710,4186.77,,
711,4033.24,,
712,,4936.41,
713,,5162.28,
714,,4827.03,
715,,4907.98,
716,4357.36,,
717,,6221.35,
718,,5003.70,
719,,5010.65,
720,,4936.41,
721,,5353.40,
722,,4112.85,
723,4560.17,,
724,4009.07,,
725,,4952.04,
726,,4383.89,
727,4224.44,,
728,4922.19,,
729,,4752.79,
730,,4373.70,
731,,4518.47,
732,4033.24,,
733,,4887.44,
734,,5362.88,
735,4103.61,,
736,,4470.29,
737,4795.20,,
738,,4685.26,
739,,4200.98,
740,,4918.64,
741,4737.63,,
742,,4634.56,
743,,4200.98,
744,4099.58,,
745,,4813.21,
746,4409.01,,
747,4294.17,,
748,,4713.70,
749,,4340.53,
750,,4542.16,
751,,4519.41,
752,5110.15,,
753,4145.31,,
754,,4817.00,
755,4158.34,,
756,4405.69,,
757,4689.77,,
758,,4262.58,
759,,4817.00,
760,4436.49,,
761,,4663.94,
762,,4934.83,
763,,4743.07,
764,4206.67,,
765,5222.93,,
766,4132.04,,
767,,4822.68,
768,,4345.98,
769,4776.48,,
770,,4892.81,
771,4281.06,,
772,4643.56,,
773,,4892.58,
774,,4419.90,
775,,4542.71,
776,,4567.75,
777,,4286.28,
778,,4347.88,
779,,4286.28,
780,4689.77,,
781,,4955.99,
782,4372.28,,
783,,5326.55,
784,4081.57,,
785,4103.61,,
786,,4430.80,
787,,4601.71,
788,4009.07,,
789,,5361.30,
790,,5986.79,
791,4259.98,,
792,,4874.81,
793,4640.09,,
794,4503.07,,
795,,4200.98,
796,,4607.08,
797,5497.53,,
798,,4539.55,
799,,4215.20,
800,,4576.91,
801,,6091.04,
802,4757.29,,
803,4562.06,,
804,5349.93,,
805,4108.58,,
806,,4941.15,
807,4430.33,,
808,,5034.97,
809,4311.87,,
810,,4286.28,
811,4477.95,,
812,4293.86,,
813,4110.95,,
814,4444.55,,
815,4009.07,,
816,,5009.86,
817,,4451.65,
818,4048.16,,
819,,4295.52,
820,,4674.37,
821,,4799.31,
822,,4369.99,
823,,4373.70,
824,4370.94,,
825,4758.71,,
826,,4317.08,
827,4158.34,,
828,4770.56,,
829,,4312.34,
830,,4864.14,
831,,4986.16,
832,,4319.45,
833,4109.29,,
834,4186.77,,
835,4206.67,,
836,,4255.24,
837,4181.08,,
838,,4887.44,
839,,4788.56,
840,4986.64,,
841,,5456.07,
842,,5307.59,
843,3953.63,,
844,4033.24,,
845,3979.22,,
846,,5085.51,
847,,4713.70,
848,,4578.49,
849,4935.30,,
850,4558.27,,
851,,4528.89,
852,,4286.28,
853,4172.55,,
854,,4841.00,
855,,4784.14,
856,,4898.82,
857,4353.56,,
858,,5754.60,
859,,4492.17,
860,4643.56,,
861,,4286.28,
862,,4674.37,
863,3987.75,,
864,4630.77,,
865,,5889.65,
866,4281.30,,
867,,4757.13,
868,,4873.38,
869,4915.87,,
870,,4373.70,
871,4305.23,,
872,4534.58,,
873,,4576.91,
874,,4333.66,
875,4790.70,,
876,,5655.09,
877,,5362.88,
878,4145.54,,
879,,5003.54,
880,,4866.12,
881,4485.61,,
882,4748.84,,
883,,4610.63,
884,4126.35,,
885,4780.04,,
886,,5124.77,
887,4044.61,,
888,,4111.90,
889,5332.39,,
890,,5119.63,
891,,5438.70,
892,,4972.74,
893,,5359.32,
894,,4972.74,
895,,4519.41,
896,4305.23,,
897,4452.36,,
898,4009.07,,
899,4255.48,,
900,,5250.34,
901,4269.93,,
902,4107.16,,
903,,5130.69,
904,,4200.98,
905,4291.96,,
906,4695.53,,
907,,4186.77,
908,,5354.19,
909,,4518.47,
910,,5283.11,
911,4409.01,,
912,4366.36,,
913,4680.29,,
914,4463.50,,
915,,4158.34,
916,4388.63,,
917,,4821.73,
918,,4432.94,
919,,4812.57,
920,,4445.02,
921,,4798.04,
922,,4717.49,
923,4107.16,,
924,,4402.37,
925,4058.83,,
926,,4341.56,
927,,5026.44,
928,,4729.10,
929,,4828.84,
930,4922.19,,
931,4271.82,,
932,4216.62,,
933,,4452.13,
934,4927.88,,
935,,4496.67,
936,,4485.30,
937,,5787.77,
938,4115.69,,
939,4137.01,,
940,4896.13,,
941,,4347.88,
942,,5107.00,
943,,4310.52,
944,,4979.29,
945,5181.23,,
946,4365.89,,
947,3974.95,,
948,,4349.46,
949,,5655.09,
950,4232.97,,
951,,4528.26,
952,,4291.02,
953,,4451.65,
954,,4528.26,
955,,4312.34,
956,,4345.27,
957,4530.47,,
958,,4186.77,
959,4564.43,,
960,4204.54,,
961,4723.17,,
962,,4751.60,
963,4935.46,,
964,,6010.48,
965,,4470.29,
966,,4215.20,
967,,4618.92,
968,4578.17,,
969,,4295.52,
970,4306.18,,
971,,4215.20,
972,,4417.14,
973,,4478.66,
974,3953.63,,
975,,4373.70,
976,4792.36,,
