No.,Rejected,Passed,Passed and Better value
0,,,9600.78
1,,,6865.01
2,,,5343.02
3,,6564.80,
4,,,4682.84
5,,,4254.98
6,,5348.25,
7,,4854.42,
8,,5878.83,
9,,4314.91,
10,,5042.78,
11,,,4203.57
12,,4887.54,
13,,5314.94,
14,,4935.34,
15,,,4120.12
16,,,3663.15
17,,4121.97,
18,,3759.10,
19,,4079.93,
20,,4695.05,
21,,,3616.25
22,,4415.64,
23,,3980.92,
24,,4224.80,
25,,5562.21,
26,,3711.59,
27,,4147.90,
28,,3634.72,
29,,4263.94,
30,,3731.38,
31,,3887.75,
32,,5117.33,
33,,5679.16,
34,,4245.53,
35,,,3221.52
36,,4034.08,
37,,3889.63,
38,,4223.90,
39,,3287.40,
40,,3861.20,
41,,4310.56,
42,,3598.22,
43,,4028.95,
44,,4411.63,
45,,3366.04,
46,,4100.31,
47,,,3136.71
48,,4408.65,
49,,4166.97,
50,,4650.20,
51,,3886.97,
52,,3659.00,
53,,3645.78,
54,,3324.36,
55,,3428.51,
56,,4875.43,
57,,3410.21,
58,,3869.93,
59,,3694.47,
60,,4592.85,
61,,3834.64,
62,,3776.69,
63,,3311.32,
64,,3762.42,
65,,3394.39,
66,,3537.47,
67,,4313.87,
68,,4160.30,
69,,3779.76,
70,,4498.04,
71,,4336.51,
72,,3557.01,
73,,3231.25,
74,,3393.18,
75,,4142.23,
76,,3795.28,
77,,3447.87,
78,,3917.31,
79,,4342.92,
80,,4149.95,
81,,3973.68,
82,,4294.01,
83,,4405.08,
84,,3749.80,
85,,3783.42,
86,,3751.39,
87,,4000.10,
88,,3162.30,
89,,3638.04,
90,,3747.04,
91,,4436.78,
92,,3593.03,
93,,3777.45,
94,,4041.97,
95,,3304.45,
96,,3913.61,
97,,3734.18,
98,,3334.14,
99,,3741.03,
100,,3718.05,
101,,3612.36,
102,,4012.68,
103,,3511.80,
104,,3615.95,
105,,3919.48,
106,,3839.97,
107,,3796.78,
108,,4086.55,
109,,3782.09,
110,,3294.03,
111,,3872.96,
112,,4019.02,
113,,3907.00,
114,,3521.01,
115,,3995.06,
116,,4677.79,
117,,4196.72,
118,,3948.65,
119,,3634.77,
120,,4350.76,
121,,3229.11,
122,,3568.67,
123,,3874.41,
124,,3858.02,
125,,3455.53,
126,,3716.12,
127,,3584.00,
128,,3759.56,
129,,3848.85,
130,,3854.78,
131,,3736.73,
132,,3781.44,
133,,3571.15,
134,,4238.67,
135,,4111.45,
136,,3612.36,
137,,3394.25,
138,,3880.94,
139,,4126.12,
140,,4011.92,
141,,3659.00,
142,,4651.04,
143,,4077.29,
144,,4082.91,
145,,3191.44,
146,,3706.28,
147,,3829.84,
148,,3850.91,
149,,3872.55,
150,,3941.28,
151,,4613.74,
152,,3803.51,
153,,4139.43,
154,,3400.18,
155,,3598.57,
156,,4305.44,
157,,3872.98,
158,,3389.98,
159,,3938.49,
160,,3780.09,
161,,3202.82,
162,,4153.51,
163,,4267.92,
164,,3791.52,
165,,4210.62,
166,,4610.83,
167,,3896.97,
168,,3663.60,
169,,3395.31,
170,,4088.49,
171,,3732.51,
172,,3459.99,
173,,3923.22,
174,,3638.17,
175,,3661.21,
176,,3354.37,
177,,3791.95,
178,,3149.51,
179,,3410.21,
180,,3387.28,
181,,3911.05,
182,,3867.48,
183,,3631.06,
184,,3929.10,
185,,3594.26,
186,,3634.50,
187,,3312.99,
188,,3755.95,
189,,3309.75,
190,,4026.82,
191,,4027.76,
192,,3315.35,
193,,3637.57,
194,,4502.59,
195,,3626.09,
196,,3138.61,
197,,3708.50,
198,,4235.39,
199,,3400.31,
200,,3756.07,
201,,3920.57,
202,,3573.17,
203,,3744.29,
204,,3893.55,
205,,4019.44,
206,,3952.38,
207,,4136.35,
208,,3948.31,
209,,3819.45,
210,,4245.82,
211,,4567.45,
212,,3331.47,
213,,3757.68,
214,,3309.09,
215,,3402.58,
216,,3724.76,
217,,4433.50,
218,,3741.62,
219,,3316.56,
220,,4035.05,
221,,3970.97,
222,,3897.25,
223,,3257.92,
224,,4845.44,
225,,3551.90,
226,,3499.68,
227,,3614.83,
228,,3276.74,
229,,4067.53,
230,,3618.42,
231,,4876.62,
232,,3230.77,
233,,4339.02,
234,,3530.23,
235,,3890.42,
236,,3312.99,
237,,3976.61,
238,,4769.85,
239,,4876.71,
240,,4639.92,
241,,3857.86,
242,,3837.40,
243,,3797.46,
244,,3834.76,
245,,4747.71,
246,,3937.53,
247,,4031.52,
248,,3832.62,
249,,3591.85,
250,,3761.69,
251,,3967.26,
252,,3946.34,
253,,4499.09,
254,,3350.42,
255,,3229.11,
256,,4126.40,
257,,4213.59,
258,,3227.69,
259,,3552.08,
260,,3744.29,
261,,4038.46,
262,,4680.20,
263,,,3051.42
264,,3371.74,
265,,3790.41,
266,,3479.45,
267,,3400.45,
268,,3383.39,
269,,3282.03,
270,,3635.38,
271,,3493.04,
272,,3376.47,
273,,4003.92,
274,,3430.18,
275,,3575.50,
276,,3794.62,
277,,3433.44,
278,,,3034.36
279,,3637.60,
280,,4433.78,
281,,3892.14,
282,,3471.34,
283,,3113.97,
284,,3505.31,
285,,3623.83,
286,,3223.80,
287,,3108.28,
288,,3331.94,
289,,4776.59,
290,,3700.82,
291,,4142.82,
292,,3851.81,
293,,4707.04,
294,,3472.10,
295,,4110.47,
296,,3540.43,
297,,3824.09,
298,,4274.28,
299,,4248.58,
300,,3989.52,
301,,3312.12,
302,,4206.67,
303,,3531.05,
304,,4231.07,
305,,3619.73,
306,,3559.19,
307,,3447.55,
308,,3378.06,
309,,4012.67,
310,,4269.81,
311,,4220.63,
312,,4024.24,
313,,3634.46,
314,,3357.52,
315,,4319.27,
316,,3559.66,
317,,3094.07,
318,,3383.39,
319,,3935.40,
320,,3988.93,
321,,4262.76,
322,,3730.26,
323,,3780.12,
324,,3674.31,
325,,4142.97,
326,,3605.92,
327,,4370.59,
328,,3553.43,
329,,3691.99,
330,,3957.70,
331,,3522.47,
332,,3168.70,
333,,4245.65,
334,,4248.58,
335,,3504.42,
336,,3206.74,
337,,4900.86,
338,,3229.59,
339,,4001.49,
340,,3390.70,
341,,4381.42,
342,,3693.87,
343,,4732.64,
344,,3626.60,
345,,3898.87,
346,,4673.70,
347,,3587.38,
348,,3062.08,
349,,4496.93,
350,,3994.08,
351,,3732.47,
352,,3452.06,
353,,3505.93,
354,,3765.13,
355,,3699.67,
356,,3703.67,
357,,3272.84,
358,,4337.62,
359,,3367.63,
360,,3929.08,
361,,3585.96,
362,,3782.19,
363,,3316.39,
364,,3417.61,
365,,4144.01,
366,,4062.50,
367,,3897.02,
368,,3958.63,
369,,3789.48,
370,,3459.09,
371,,4601.66,
372,,3462.36,
373,,3870.51,
374,,3588.97,
375,,3201.16,
376,,3800.27,
377,,4054.13,
378,,3682.05,
379,,3087.43,
380,,3314.88,
381,,4027.91,
382,,3162.30,
383,,4165.08,
384,,4077.06,
385,,4143.55,
386,,3560.54,
387,,4643.09,
388,,3680.63,
389,,3916.58,
390,,3200.20,
391,,4137.06,
392,,3875.84,
393,,3196.02,
394,,3900.31,
395,,3484.61,
396,,3548.41,
397,,3864.08,
398,,4303.99,
399,,3383.39,
400,,4099.14,
401,,4107.57,
402,,3974.76,
403,,3747.32,
404,,4114.63,
405,,3545.88,
406,,4159.40,
407,,3767.58,
408,,4375.12,
409,,3504.35,
410,,3700.82,
411,,3846.36,
412,,4056.70,
413,,4067.70,
414,,3787.99,
415,,3460.12,
416,,4287.31,
417,,3337.05,
418,,3939.62,
419,,3590.86,
420,,3397.32,
421,,3334.14,
422,,3696.90,
423,,3373.63,
424,,3765.86,
425,,3079.14,
426,,3676.69,
427,,3034.36,
428,,3034.36,
429,,4198.50,
430,,4168.73,
431,,3379.29,
432,,3663.99,
433,,3402.54,
434,,3967.56,
435,,3321.72,
436,,5253.38,
437,,3530.76,
438,,3703.83,
439,,3100.46,
440,,4009.69,
441,,3191.68,
442,,3557.50,
443,,4047.23,
444,,3542.69,
445,,3383.39,
446,,3261.34,
447,,4133.22,
448,,3760.21,
449,,3316.39,
450,,4201.69,
451,,4530.39,
452,,3749.21,
453,,4160.41,
454,,3096.91,
455,,4226.75,
456,,3853.54,
457,,3521.39,
458,,3778.59,
459,,4401.49,
460,,4123.75,
461,,3547.63,
462,,3377.99,
463,,3672.12,
464,,3241.91,
465,,3821.58,
466,,3645.83,
467,,3321.72,
468,,3743.23,
469,,3431.45,
470,,4116.17,
471,,3295.07,
472,,4040.35,
473,,4170.11,
474,,3704.33,
475,,4117.76,
476,,4493.80,
477,,3338.21,
478,,3875.26,
479,,4080.63,
480,,3645.83,
481,,3447.87,
482,,3559.13,
483,,3094.07,
484,,4337.62,
485,,3532.42,
486,,3477.18,
487,,4187.29,
488,,3871.66,
489,,3395.43,
490,,3528.53,
491,,4043.00,
492,,3453.24,
493,,3367.00,
494,,3722.30,
495,,4201.69,
496,,3525.00,
497,,3383.39,
498,,3901.60,
499,,3430.74,
500,,3994.86,
501,,4040.08,
502,,3526.42,
503,,3272.84,
504,,3554.26,
505,,3976.47,
506,,3734.03,
507,,4020.88,
508,,3200.20,
509,,3100.46,
510,,4036.09,
511,,3725.77,
512,,3768.84,
513,,3692.95,
514,,3974.77,
515,,3552.08,
516,,3558.85,
517,,4367.60,
518,,4114.02,
519,,3743.75,
520,,4073.68,
521,,4257.99,
522,,4302.87,
523,,4042.95,
524,,3185.99,
525,,4131.50,
526,,4185.83,
527,,4146.70,
528,,3598.81,
529,,3805.52,
530,,3515.83,
531,,4430.58,
532,,3675.54,
533,,3400.08,
534,,3824.14,
535,,3373.63,
536,,3543.33,
537,,3456.00,
538,,3108.28,
539,,4937.66,
540,,4341.75,
541,,4743.05,
542,,3469.56,
543,,4513.58,
544,,4440.33,
545,,3691.32,
546,,3416.28,
547,,3333.84,
548,,3773.30,
549,,4549.99,
550,,4605.30,
551,,3416.37,
552,,3589.04,
553,,3863.42,
554,,4137.02,
555,,3313.22,
556,,3847.59,
557,,4152.98,
558,,3703.46,
559,,3708.04,
560,,3449.36,
561,,3310.73,
562,,3535.02,
563,,4900.86,
564,,4088.10,
565,,3349.95,
566,,4429.27,
