No.,Rejected,Passed,Passed and Better value
0,,,12119.58
1,,,9223.16
2,,,8691.74
3,,9466.88,
4,,8838.68,
5,,,8040.69
6,,,7502.80
7,,,7350.71
8,,8834.45,
9,,,6589.75
10,,7277.35,
11,5836.05,,
12,,6696.86,
13,6151.51,,
14,,7142.54,
15,,7348.67,
16,,7680.95,
17,,7512.62,
18,,7601.34,
19,,9584.97,
20,,,5644.41
21,,5957.49,
22,,7870.86,
23,7292.72,,
24,,5710.03,
25,,6720.57,
26,,5905.91,
27,,6612.12,
28,,,5401.25
29,,6450.88,
30,,5646.92,
31,6515.38,,
32,,7316.31,
33,,6140.77,
34,,5549.87,
35,,7158.73,
36,,6048.37,
37,,5729.02,
38,,6654.55,
39,,6375.04,
40,,5692.69,
41,,6434.32,
42,,,5305.71
43,,6668.41,
44,,6032.46,
45,,5512.94,
46,,5347.88,
47,,6663.28,
48,,6473.32,
49,,5830.83,
50,,5655.41,
51,,6761.53,
52,,6217.06,
53,6929.36,,
54,,5524.53,
55,,7188.10,
56,,5761.03,
57,,7479.28,
58,,5391.28,
59,,6156.14,
60,,6458.52,
61,,6203.11,
62,,6810.75,
63,,5983.01,
64,,6062.76,
65,,6508.36,
66,,6028.01,
67,,,5185.57
68,,6817.72,
69,,,5175.31
70,5903.46,,
71,,7087.04,
72,,6198.45,
73,,6001.12,
74,,6169.34,
75,,5880.43,
76,,6220.58,
77,5966.98,,
78,,6994.26,
79,5856.43,,
80,,5865.96,
81,,6659.58,
82,6305.42,,
83,,5933.90,
84,,5432.61,
85,,,4572.14
86,,6999.03,
87,,7014.07,
88,,6050.50,
89,5462.25,,
90,,4639.96,
91,,5881.70,
92,,4698.71,
93,,5771.53,
94,,5226.44,
95,,5341.61,
96,,5026.69,
97,,5422.19,
98,,4947.05,
99,4543.31,,
100,,5203.08,
101,,6502.25,
102,,5268.62,
103,,5439.86,
104,,5252.53,
105,,5557.34,
106,,4608.21,
107,,5055.55,
108,,5361.90,
109,,4913.26,
110,,5409.84,
111,,6444.12,
112,,5089.06,
113,,5246.86,
114,,6199.57,
115,4612.66,,
116,4960.86,,
117,,6311.32,
118,,4611.55,
119,,5871.74,
120,6394.97,,
121,,6584.55,
122,,5189.43,
123,6827.38,,
124,,4734.62,
125,,5499.61,
126,,5940.58,
127,5360.32,,
128,4560.35,,
129,,5424.30,
130,,5276.51,
131,,6316.34,
132,,5551.07,
133,,5668.14,
134,,5405.73,
135,5370.83,,
136,,6168.96,
